Timestamp,High/Low,Pred(Ft),Pred(cm)
2023-05-05 21:59:00+00:00,L,0.56,17
2023-05-06 04:01:00+00:00,H,8.18,249
2023-05-06 10:35:00+00:00,L,-0.34,-10
2023-05-06 16:34:00+00:00,H,7.25,221
2023-05-06 22:39:00+00:00,L,0.48,15
2023-05-07 04:43:00+00:00,H,8.33,254
2023-05-07 11:17:00+00:00,L,-0.42,-13
2023-05-07 17:18:00+00:00,H,7.29,222
2023-05-07 23:22:00+00:00,L,0.45,14
2023-05-08 05:29:00+00:00,H,8.36,255
2023-05-08 12:03:00+00:00,L,-0.39,-12
2023-05-08 18:06:00+00:00,H,7.29,222
2023-05-09 00:11:00+00:00,L,0.48,15
2023-05-09 06:19:00+00:00,H,8.27,252
2023-05-09 12:54:00+00:00,L,-0.28,-9
2023-05-09 18:58:00+00:00,H,7.25,221
2023-05-10 01:07:00+00:00,L,0.57,17
2023-05-10 07:15:00+00:00,H,8.07,246
2023-05-10 13:51:00+00:00,L,-0.12,-4
2023-05-10 19:56:00+00:00,H,7.23,220
2023-05-11 02:11:00+00:00,L,0.66,20
2023-05-11 08:16:00+00:00,H,7.81,238
2023-05-11 14:53:00+00:00,L,0.02,1
2023-05-11 20:59:00+00:00,H,7.26,221
2023-05-12 03:20:00+00:00,L,0.65,20
2023-05-12 09:22:00+00:00,H,7.56,230
2023-05-12 15:57:00+00:00,L,0.11,3
2023-05-12 22:06:00+00:00,H,7.4,226
2023-05-13 04:30:00+00:00,L,0.51,16
2023-05-13 10:32:00+00:00,H,7.41,226
2023-05-13 17:00:00+00:00,L,0.12,4
2023-05-13 23:12:00+00:00,H,7.65,233
2023-05-14 05:37:00+00:00,L,0.24,7
2023-05-14 11:42:00+00:00,H,7.39,225
2023-05-14 18:01:00+00:00,L,0.08,2
2023-05-15 00:14:00+00:00,H,7.96,243
2023-05-15 06:39:00+00:00,L,-0.08,-2
2023-05-15 12:45:00+00:00,H,7.44,227
2023-05-15 18:57:00+00:00,L,0.04,1
2023-05-16 01:10:00+00:00,H,8.22,251
2023-05-16 07:36:00+00:00,L,-0.36,-11
2023-05-16 13:43:00+00:00,H,7.5,229
2023-05-16 19:50:00+00:00,L,0.04,1
2023-05-17 02:01:00+00:00,H,8.39,256
2023-05-17 08:28:00+00:00,L,-0.54,-16
2023-05-17 14:34:00+00:00,H,7.51,229
2023-05-17 20:40:00+00:00,L,0.11,3
2023-05-18 02:47:00+00:00,H,8.42,257
2023-05-18 09:16:00+00:00,L,-0.59,-18
2023-05-18 15:21:00+00:00,H,7.45,227
2023-05-18 21:26:00+00:00,L,0.24,7
2023-05-19 03:31:00+00:00,H,8.34,254
2023-05-19 10:01:00+00:00,L,-0.51,-16
2023-05-19 16:05:00+00:00,H,7.31,223
2023-05-19 22:09:00+00:00,L,0.43,13
2023-05-20 04:12:00+00:00,H,8.16,249
2023-05-20 10:44:00+00:00,L,-0.33,-10
2023-05-20 16:47:00+00:00,H,7.13,217
2023-05-20 22:51:00+00:00,L,0.66,20
2023-05-21 04:52:00+00:00,H,7.93,242
2023-05-21 11:25:00+00:00,L,-0.09,-3
2023-05-21 17:28:00+00:00,H,6.94,212
2023-05-21 23:32:00+00:00,L,0.89,27
2023-05-22 05:32:00+00:00,H,7.67,234
2023-05-22 12:07:00+00:00,L,0.18,5
2023-05-22 18:08:00+00:00,H,6.75,206
2023-05-23 00:15:00+00:00,L,1.13,34
2023-05-23 06:14:00+00:00,H,7.41,226
2023-05-23 12:50:00+00:00,L,0.46,14
2023-05-23 18:51:00+00:00,H,6.59,201
2023-05-24 01:00:00+00:00,L,1.34,41
2023-05-24 06:58:00+00:00,H,7.14,218
2023-05-24 13:36:00+00:00,L,0.71,22
2023-05-24 19:37:00+00:00,H,6.48,198
2023-05-25 01:50:00+00:00,L,1.5,46
2023-05-25 07:47:00+00:00,H,6.87,209
2023-05-25 14:25:00+00:00,L,0.92,28
2023-05-25 20:27:00+00:00,H,6.43,196
2023-05-26 02:46:00+00:00,L,1.59,48
2023-05-26 08:39:00+00:00,H,6.63,202
2023-05-26 15:16:00+00:00,L,1.08,33
2023-05-26 21:19:00+00:00,H,6.45,197
2023-05-27 03:44:00+00:00,L,1.58,48
2023-05-27 09:35:00+00:00,H,6.44,196
2023-05-27 16:09:00+00:00,L,1.18,36
2023-05-27 22:14:00+00:00,H,6.56,200
2023-05-28 04:42:00+00:00,L,1.45,44
2023-05-28 10:34:00+00:00,H,6.34,193
2023-05-28 17:01:00+00:00,L,1.22,37
2023-05-28 23:06:00+00:00,H,6.75,206
2023-05-29 05:37:00+00:00,L,1.22,37
2023-05-29 11:32:00+00:00,H,6.35,194
2023-05-29 17:50:00+00:00,L,1.22,37
2023-05-29 23:56:00+00:00,H,7.01,214
2023-05-30 06:28:00+00:00,L,0.93,28
2023-05-30 12:25:00+00:00,H,6.43,196
2023-05-30 18:37:00+00:00,L,1.17,36
2023-05-31 00:42:00+00:00,H,7.3,223
2023-05-31 07:16:00+00:00,L,0.62,19
2023-05-31 13:14:00+00:00,H,6.58,201
2023-05-31 19:22:00+00:00,L,1.07,33
2023-06-01 01:25:00+00:00,H,7.61,232
2023-06-01 08:02:00+00:00,L,0.3,9
2023-06-01 13:59:00+00:00,H,6.75,206
2023-06-01 20:05:00+00:00,L,0.93,28
2023-06-02 02:08:00+00:00,H,7.92,241
2023-06-02 08:46:00+00:00,L,-0.01,0
2023-06-02 14:43:00+00:00,H,6.94,212
2023-06-02 20:48:00+00:00,L,0.76,23
2023-06-03 02:51:00+00:00,H,8.21,250
2023-06-03 09:29:00+00:00,L,-0.27,-8
2023-06-03 15:27:00+00:00,H,7.13,217
2023-06-03 21:32:00+00:00,L,0.58,18
2023-06-04 03:36:00+00:00,H,8.44,257
2023-06-04 10:14:00+00:00,L,-0.47,-14
2023-06-04 16:13:00+00:00,H,7.3,223
2023-06-04 22:19:00+00:00,L,0.42,13
2023-06-05 04:24:00+00:00,H,8.57,261
2023-06-05 11:00:00+00:00,L,-0.58,-18
2023-06-05 17:02:00+00:00,H,7.46,227
2023-06-05 23:08:00+00:00,L,0.31,9
2023-06-06 05:14:00+00:00,H,8.59,262
2023-06-06 11:49:00+00:00,L,-0.61,-19
2023-06-06 17:53:00+00:00,H,7.58,231
2023-06-07 00:01:00+00:00,L,0.27,8
2023-06-07 06:07:00+00:00,H,8.47,258
2023-06-07 12:41:00+00:00,L,-0.55,-17
2023-06-07 18:47:00+00:00,H,7.68,234
2023-06-08 01:00:00+00:00,L,0.28,9
2023-06-08 07:04:00+00:00,H,8.25,251
2023-06-08 13:36:00+00:00,L,-0.41,-12
2023-06-08 19:45:00+00:00,H,7.76,237
2023-06-09 02:03:00+00:00,L,0.29,9
2023-06-09 08:04:00+00:00,H,7.95,242
2023-06-09 14:35:00+00:00,L,-0.25,-8
2023-06-09 20:45:00+00:00,H,7.85,239
2023-06-10 03:08:00+00:00,L,0.28,9
2023-06-10 09:08:00+00:00,H,7.64,233
2023-06-10 15:35:00+00:00,L,-0.08,-2
2023-06-10 21:47:00+00:00,H,7.94,242
2023-06-11 04:14:00+00:00,L,0.19,6
2023-06-11 10:15:00+00:00,H,7.39,225
2023-06-11 16:36:00+00:00,L,0.08,2
2023-06-11 22:50:00+00:00,H,8.04,245
2023-06-12 05:18:00+00:00,L,0.06,2
2023-06-12 11:22:00+00:00,H,7.23,220
2023-06-12 17:35:00+00:00,L,0.21,6
2023-06-12 23:50:00+00:00,H,8.13,248
2023-06-13 06:19:00+00:00,L,-0.08,-2
2023-06-13 12:26:00+00:00,H,7.15,218
2023-06-13 18:32:00+00:00,L,0.33,10
2023-06-14 00:47:00+00:00,H,8.18,249
2023-06-14 07:16:00+00:00,L,-0.18,-5
2023-06-14 13:24:00+00:00,H,7.11,217
2023-06-14 19:27:00+00:00,L,0.46,14
2023-06-15 01:39:00+00:00,H,8.16,249
2023-06-15 08:09:00+00:00,L,-0.22,-7
2023-06-15 14:17:00+00:00,H,7.06,215
2023-06-15 20:18:00+00:00,L,0.59,18
2023-06-16 02:27:00+00:00,H,8.08,246
2023-06-16 08:58:00+00:00,L,-0.18,-5
2023-06-16 15:04:00+00:00,H,6.98,213
2023-06-16 21:05:00+00:00,L,0.73,22
2023-06-17 03:11:00+00:00,H,7.94,242
2023-06-17 09:43:00+00:00,L,-0.08,-2
2023-06-17 15:48:00+00:00,H,6.88,210
2023-06-17 21:49:00+00:00,L,0.88,27
2023-06-18 03:52:00+00:00,H,7.78,237
2023-06-18 10:25:00+00:00,L,0.06,2
2023-06-18 16:29:00+00:00,H,6.77,206
2023-06-18 22:30:00+00:00,L,1.03,31
2023-06-19 04:31:00+00:00,H,7.61,232
2023-06-19 11:05:00+00:00,L,0.21,6
2023-06-19 17:07:00+00:00,H,6.69,204
2023-06-19 23:10:00+00:00,L,1.15,35
2023-06-20 05:09:00+00:00,H,7.45,227
2023-06-20 11:43:00+00:00,L,0.37,11
2023-06-20 17:45:00+00:00,H,6.65,203
2023-06-20 23:51:00+00:00,L,1.25,38
2023-06-21 05:48:00+00:00,H,7.3,223
2023-06-21 12:22:00+00:00,L,0.52,16
2023-06-21 18:24:00+00:00,H,6.65,203
2023-06-22 00:33:00+00:00,L,1.33,41
2023-06-22 06:29:00+00:00,H,7.13,217
2023-06-22 13:03:00+00:00,L,0.67,20
2023-06-22 19:05:00+00:00,H,6.68,204
2023-06-23 01:18:00+00:00,L,1.38,42
2023-06-23 07:13:00+00:00,H,6.94,212
2023-06-23 13:45:00+00:00,L,0.82,25
2023-06-23 19:48:00+00:00,H,6.74,205
2023-06-24 02:08:00+00:00,L,1.4,43
2023-06-24 08:00:00+00:00,H,6.74,205
2023-06-24 14:30:00+00:00,L,0.97,30
2023-06-24 20:34:00+00:00,H,6.81,208
2023-06-25 03:01:00+00:00,L,1.37,42
2023-06-25 08:51:00+00:00,H,6.54,199
2023-06-25 15:18:00+00:00,L,1.12,34
2023-06-25 21:23:00+00:00,H,6.91,211
2023-06-26 03:55:00+00:00,L,1.28,39
2023-06-26 09:45:00+00:00,H,6.38,194
2023-06-26 16:07:00+00:00,L,1.23,37
2023-06-26 22:13:00+00:00,H,7.03,214
2023-06-27 04:50:00+00:00,L,1.12,34
2023-06-27 10:41:00+00:00,H,6.3,192
2023-06-27 16:58:00+00:00,L,1.28,39
2023-06-27 23:04:00+00:00,H,7.21,220
2023-06-28 05:44:00+00:00,L,0.9,27
2023-06-28 11:38:00+00:00,H,6.32,193
2023-06-28 17:48:00+00:00,L,1.26,38
2023-06-28 23:56:00+00:00,H,7.45,227
2023-06-29 06:36:00+00:00,L,0.62,19
2023-06-29 12:33:00+00:00,H,6.43,196
2023-06-29 18:39:00+00:00,L,1.16,35
2023-06-30 00:47:00+00:00,H,7.73,236
2023-06-30 07:28:00+00:00,L,0.32,10
2023-06-30 13:25:00+00:00,H,6.62,202
2023-06-30 19:30:00+00:00,L,0.98,30
2023-07-01 01:37:00+00:00,H,8.04,245
2023-07-01 08:18:00+00:00,L,-0.01,0
2023-07-01 14:16:00+00:00,H,6.88,210
2023-07-01 20:21:00+00:00,L,0.73,22
2023-07-02 02:27:00+00:00,H,8.34,254
2023-07-02 09:07:00+00:00,L,-0.31,-9
2023-07-02 15:05:00+00:00,H,7.17,219
2023-07-02 21:12:00+00:00,L,0.45,14
2023-07-03 03:17:00+00:00,H,8.59,262
2023-07-03 09:55:00+00:00,L,-0.57,-17
2023-07-03 15:56:00+00:00,H,7.47,228
2023-07-03 22:03:00+00:00,L,0.19,6
2023-07-04 04:09:00+00:00,H,8.73,266
2023-07-04 10:44:00+00:00,L,-0.76,-23
2023-07-04 16:46:00+00:00,H,7.77,237
2023-07-04 22:56:00+00:00,L,-0.02,-1
2023-07-05 05:01:00+00:00,H,8.75,267
2023-07-05 11:33:00+00:00,L,-0.84,-26
2023-07-05 17:39:00+00:00,H,8.02,244
2023-07-05 23:51:00+00:00,L,-0.15,-5
2023-07-06 05:55:00+00:00,H,8.62,263
2023-07-06 12:24:00+00:00,L,-0.81,-25
2023-07-06 18:32:00+00:00,H,8.21,250
2023-07-07 00:48:00+00:00,L,-0.18,-5
2023-07-07 06:51:00+00:00,H,8.38,255
2023-07-07 13:17:00+00:00,L,-0.66,-20
2023-07-07 19:27:00+00:00,H,8.31,253
2023-07-08 01:48:00+00:00,L,-0.15,-5
2023-07-08 07:49:00+00:00,H,8.03,245
2023-07-08 14:12:00+00:00,L,-0.41,-12
2023-07-08 20:24:00+00:00,H,8.32,254
2023-07-09 02:49:00+00:00,L,-0.08,-2
2023-07-09 08:49:00+00:00,H,7.65,233
2023-07-09 15:10:00+00:00,L,-0.12,-4
2023-07-09 21:22:00+00:00,H,8.24,251
2023-07-10 03:52:00+00:00,L,-0.01,0
2023-07-10 09:53:00+00:00,H,7.29,222
2023-07-10 16:09:00+00:00,L,0.18,5
2023-07-10 22:23:00+00:00,H,8.13,248
2023-07-11 04:55:00+00:00,L,0.06,2
2023-07-11 10:58:00+00:00,H,7.01,214
2023-07-11 17:09:00+00:00,L,0.46,14
2023-07-11 23:24:00+00:00,H,8.0,244
2023-07-12 05:56:00+00:00,L,0.11,3
2023-07-12 12:03:00+00:00,H,6.83,208
2023-07-12 18:08:00+00:00,L,0.68,21
2023-07-13 00:23:00+00:00,H,7.89,240
2023-07-13 06:55:00+00:00,L,0.15,5
2023-07-13 13:04:00+00:00,H,6.74,205
2023-07-13 19:05:00+00:00,L,0.84,26
2023-07-14 01:18:00+00:00,H,7.79,237
2023-07-14 07:49:00+00:00,L,0.18,5
2023-07-14 13:59:00+00:00,H,6.69,204
2023-07-14 19:58:00+00:00,L,0.96,29
2023-07-15 02:09:00+00:00,H,7.69,234
2023-07-15 08:40:00+00:00,L,0.22,7
2023-07-15 14:48:00+00:00,H,6.66,203
2023-07-15 20:47:00+00:00,L,1.04,32
2023-07-16 02:54:00+00:00,H,7.59,231
2023-07-16 09:25:00+00:00,L,0.27,8
2023-07-16 15:31:00+00:00,H,6.64,202
2023-07-16 21:31:00+00:00,L,1.1,34
2023-07-17 03:35:00+00:00,H,7.5,229
2023-07-17 10:06:00+00:00,L,0.33,10
2023-07-17 16:10:00+00:00,H,6.64,202
2023-07-17 22:12:00+00:00,L,1.14,35
2023-07-18 04:12:00+00:00,H,7.41,226
2023-07-18 10:43:00+00:00,L,0.39,12
2023-07-18 16:45:00+00:00,H,6.67,203
2023-07-18 22:50:00+00:00,L,1.16,35
2023-07-19 04:47:00+00:00,H,7.34,224
2023-07-19 11:19:00+00:00,L,0.46,14
2023-07-19 17:19:00+00:00,H,6.75,206
2023-07-19 23:28:00+00:00,L,1.15,35
2023-07-20 05:23:00+00:00,H,7.26,221
2023-07-20 11:53:00+00:00,L,0.54,16
2023-07-20 17:54:00+00:00,H,6.86,209
2023-07-21 00:06:00+00:00,L,1.13,34
2023-07-21 06:01:00+00:00,H,7.16,218
2023-07-21 12:28:00+00:00,L,0.63,19
2023-07-21 18:30:00+00:00,H,6.98,213
2023-07-22 00:46:00+00:00,L,1.11,34
2023-07-22 06:41:00+00:00,H,7.03,214
2023-07-22 13:05:00+00:00,L,0.75,23
2023-07-22 19:09:00+00:00,H,7.08,216
2023-07-23 01:30:00+00:00,L,1.1,34
2023-07-23 07:24:00+00:00,H,6.86,209
2023-07-23 13:45:00+00:00,L,0.91,28
2023-07-23 19:51:00+00:00,H,7.16,218
2023-07-24 02:17:00+00:00,L,1.09,33
2023-07-24 08:11:00+00:00,H,6.67,203
2023-07-24 14:28:00+00:00,L,1.07,33
2023-07-24 20:36:00+00:00,H,7.21,220
2023-07-25 03:09:00+00:00,L,1.07,33
2023-07-25 09:01:00+00:00,H,6.47,197
2023-07-25 15:16:00+00:00,L,1.23,37
2023-07-25 21:26:00+00:00,H,7.27,222
2023-07-26 04:04:00+00:00,L,1.01,31
2023-07-26 09:57:00+00:00,H,6.33,193
2023-07-26 16:09:00+00:00,L,1.32,40
2023-07-26 22:19:00+00:00,H,7.36,224
2023-07-27 05:02:00+00:00,L,0.88,27
2023-07-27 10:56:00+00:00,H,6.28,191
2023-07-27 17:06:00+00:00,L,1.32,40
2023-07-27 23:17:00+00:00,H,7.51,229
2023-07-28 06:01:00+00:00,L,0.67,20
2023-07-28 11:57:00+00:00,H,6.37,194
2023-07-28 18:04:00+00:00,L,1.19,36
2023-07-29 00:15:00+00:00,H,7.76,237
2023-07-29 06:58:00+00:00,L,0.38,12
2023-07-29 12:57:00+00:00,H,6.61,201
2023-07-29 19:03:00+00:00,L,0.94,29
2023-07-30 01:13:00+00:00,H,8.07,246
2023-07-30 07:54:00+00:00,L,0.03,1
2023-07-30 13:53:00+00:00,H,6.97,212
2023-07-30 20:01:00+00:00,L,0.59,18
2023-07-31 02:09:00+00:00,H,8.39,256
2023-07-31 08:46:00+00:00,L,-0.34,-10
2023-07-31 14:47:00+00:00,H,7.4,226
2023-07-31 20:56:00+00:00,L,0.2,6
2023-08-01 03:03:00+00:00,H,8.65,264
2023-08-01 09:37:00+00:00,L,-0.66,-20
2023-08-01 15:39:00+00:00,H,7.84,239
2023-08-01 21:51:00+00:00,L,-0.17,-5
2023-08-02 03:56:00+00:00,H,8.81,269
2023-08-02 10:26:00+00:00,L,-0.89,-27
2023-08-02 16:30:00+00:00,H,8.24,251
2023-08-02 22:44:00+00:00,L,-0.45,-14
2023-08-03 04:48:00+00:00,H,8.83,269
2023-08-03 11:14:00+00:00,L,-0.98,-30
2023-08-03 17:20:00+00:00,H,8.54,260
2023-08-03 23:37:00+00:00,L,-0.61,-19
2023-08-04 05:41:00+00:00,H,8.7,265
2023-08-04 12:03:00+00:00,L,-0.91,-28
2023-08-04 18:11:00+00:00,H,8.71,265
2023-08-05 00:31:00+00:00,L,-0.62,-19
2023-08-05 06:34:00+00:00,H,8.42,257
2023-08-05 12:53:00+00:00,L,-0.69,-21
2023-08-05 19:03:00+00:00,H,8.7,265
2023-08-06 01:27:00+00:00,L,-0.49,-15
2023-08-06 07:28:00+00:00,H,8.03,245
2023-08-06 13:46:00+00:00,L,-0.35,-11
2023-08-06 19:57:00+00:00,H,8.54,260
2023-08-07 02:25:00+00:00,L,-0.26,-8
2023-08-07 08:26:00+00:00,H,7.58,231
2023-08-07 14:42:00+00:00,L,0.06,2
2023-08-07 20:53:00+00:00,H,8.27,252
2023-08-08 03:25:00+00:00,L,0.01,0
2023-08-08 09:26:00+00:00,H,7.14,218
2023-08-08 15:40:00+00:00,L,0.47,14
2023-08-08 21:52:00+00:00,H,7.95,242
2023-08-09 04:27:00+00:00,L,0.27,8
2023-08-09 10:31:00+00:00,H,6.78,207
2023-08-09 16:42:00+00:00,L,0.81,25
2023-08-09 22:55:00+00:00,H,7.67,234
2023-08-10 05:30:00+00:00,L,0.45,14
2023-08-10 11:38:00+00:00,H,6.56,200
2023-08-10 17:43:00+00:00,L,1.05,32
2023-08-10 23:58:00+00:00,H,7.49,228
2023-08-11 06:31:00+00:00,L,0.54,16
2023-08-11 12:42:00+00:00,H,6.48,198
2023-08-11 18:43:00+00:00,L,1.17,36
2023-08-12 00:58:00+00:00,H,7.4,226
2023-08-12 07:27:00+00:00,L,0.56,17
2023-08-12 13:38:00+00:00,H,6.5,198
2023-08-12 19:38:00+00:00,L,1.2,37
2023-08-13 01:50:00+00:00,H,7.37,225
2023-08-13 08:18:00+00:00,L,0.54,16
2023-08-13 14:28:00+00:00,H,6.57,200
2023-08-13 20:28:00+00:00,L,1.17,36
2023-08-14 02:36:00+00:00,H,7.36,224
2023-08-14 09:03:00+00:00,L,0.51,16
2023-08-14 15:10:00+00:00,H,6.66,203
2023-08-14 21:12:00+00:00,L,1.12,34
2023-08-15 03:16:00+00:00,H,7.35,224
2023-08-15 09:42:00+00:00,L,0.5,15
2023-08-15 15:46:00+00:00,H,6.77,206
2023-08-15 21:51:00+00:00,L,1.05,32
2023-08-16 03:52:00+00:00,H,7.33,223
2023-08-16 10:17:00+00:00,L,0.5,15
2023-08-16 16:19:00+00:00,H,6.89,210
2023-08-16 22:28:00+00:00,L,0.97,30
2023-08-17 04:25:00+00:00,H,7.3,223
2023-08-17 10:50:00+00:00,L,0.53,16
2023-08-17 16:49:00+00:00,H,7.04,215
2023-08-17 23:03:00+00:00,L,0.89,27
2023-08-18 04:58:00+00:00,H,7.27,222
2023-08-18 11:22:00+00:00,L,0.58,18
2023-08-18 17:21:00+00:00,H,7.2,219
2023-08-18 23:38:00+00:00,L,0.82,25
2023-08-19 05:33:00+00:00,H,7.21,220
2023-08-19 11:53:00+00:00,L,0.66,20
2023-08-19 17:54:00+00:00,H,7.33,223
2023-08-20 00:14:00+00:00,L,0.78,24
2023-08-20 06:10:00+00:00,H,7.12,217
2023-08-20 12:26:00+00:00,L,0.77,23
2023-08-20 18:30:00+00:00,H,7.43,226
2023-08-21 00:53:00+00:00,L,0.77,23
2023-08-21 06:51:00+00:00,H,6.98,213
2023-08-21 13:03:00+00:00,L,0.91,28
2023-08-21 19:11:00+00:00,H,7.48,228
2023-08-22 01:37:00+00:00,L,0.81,25
2023-08-22 07:35:00+00:00,H,6.79,207
2023-08-22 13:45:00+00:00,L,1.08,33
2023-08-22 19:56:00+00:00,H,7.48,228
2023-08-23 02:27:00+00:00,L,0.87,27
2023-08-23 08:25:00+00:00,H,6.58,201
2023-08-23 14:34:00+00:00,L,1.24,38
2023-08-23 20:46:00+00:00,H,7.45,227
2023-08-24 03:24:00+00:00,L,0.91,28
2023-08-24 09:21:00+00:00,H,6.41,195
2023-08-24 15:31:00+00:00,L,1.36,41
2023-08-24 21:43:00+00:00,H,7.44,227
2023-08-25 04:27:00+00:00,L,0.88,27
2023-08-25 10:23:00+00:00,H,6.34,193
2023-08-25 16:35:00+00:00,L,1.35,41
2023-08-25 22:46:00+00:00,H,7.52,229
2023-08-26 05:32:00+00:00,L,0.72,22
2023-08-26 11:30:00+00:00,H,6.46,197
2023-08-26 17:41:00+00:00,L,1.18,36
2023-08-26 23:52:00+00:00,H,7.72,235
2023-08-27 06:34:00+00:00,L,0.42,13
2023-08-27 12:35:00+00:00,H,6.79,207
2023-08-27 18:46:00+00:00,L,0.83,25
2023-08-28 00:55:00+00:00,H,8.02,244
2023-08-28 07:32:00+00:00,L,0.05,2
2023-08-28 13:35:00+00:00,H,7.27,222
2023-08-28 19:47:00+00:00,L,0.37,11
2023-08-29 01:54:00+00:00,H,8.35,255
2023-08-29 08:26:00+00:00,L,-0.34,-10
2023-08-29 14:29:00+00:00,H,7.81,238
2023-08-29 20:44:00+00:00,L,-0.12,-4
2023-08-30 02:50:00+00:00,H,8.62,263
2023-08-30 09:16:00+00:00,L,-0.67,-20
2023-08-30 15:20:00+00:00,H,8.33,254
2023-08-30 21:37:00+00:00,L,-0.55,-17
2023-08-31 03:42:00+00:00,H,8.78,268
2023-08-31 10:05:00+00:00,L,-0.87,-27
2023-08-31 16:10:00+00:00,H,8.73,266
2023-08-31 22:29:00+00:00,L,-0.84,-26
2023-09-01 04:33:00+00:00,H,8.78,268
2023-09-01 10:52:00+00:00,L,-0.92,-28
2023-09-01 16:58:00+00:00,H,8.97,273
2023-09-01 23:19:00+00:00,L,-0.95,-29
2023-09-02 05:23:00+00:00,H,8.62,263
2023-09-02 11:39:00+00:00,L,-0.78,-24
2023-09-02 17:46:00+00:00,H,9.0,274
2023-09-03 00:10:00+00:00,L,-0.86,-26
2023-09-03 06:13:00+00:00,H,8.32,254
2023-09-03 12:27:00+00:00,L,-0.49,-15
2023-09-03 18:35:00+00:00,H,8.83,269
2023-09-04 01:02:00+00:00,L,-0.6,-18
2023-09-04 07:05:00+00:00,H,7.9,241
2023-09-04 13:18:00+00:00,L,-0.07,-2
2023-09-04 19:26:00+00:00,H,8.5,259
2023-09-05 01:57:00+00:00,L,-0.21,-6
2023-09-05 07:59:00+00:00,H,7.42,226
2023-09-05 14:12:00+00:00,L,0.4,12
2023-09-05 20:20:00+00:00,H,8.07,246
2023-09-06 02:55:00+00:00,L,0.2,6
2023-09-06 08:57:00+00:00,H,6.95,212
2023-09-06 15:11:00+00:00,L,0.85,26
2023-09-06 21:19:00+00:00,H,7.63,233
2023-09-07 03:57:00+00:00,L,0.57,17
2023-09-07 10:01:00+00:00,H,6.57,200
2023-09-07 16:13:00+00:00,L,1.19,36
2023-09-07 22:24:00+00:00,H,7.28,222
2023-09-08 05:01:00+00:00,L,0.8,24
2023-09-08 11:09:00+00:00,H,6.37,194
2023-09-08 17:17:00+00:00,L,1.38,42
2023-09-08 23:30:00+00:00,H,7.09,216
2023-09-09 06:03:00+00:00,L,0.89,27
2023-09-09 12:15:00+00:00,H,6.36,194
2023-09-09 18:19:00+00:00,L,1.4,43
2023-09-10 00:32:00+00:00,H,7.06,215
2023-09-10 07:00:00+00:00,L,0.86,26
2023-09-10 13:12:00+00:00,H,6.48,198
2023-09-10 19:15:00+00:00,L,1.31,40
2023-09-11 01:26:00+00:00,H,7.11,217
2023-09-11 07:50:00+00:00,L,0.78,24
2023-09-11 14:00:00+00:00,H,6.66,203
2023-09-11 20:05:00+00:00,L,1.15,35
2023-09-12 02:12:00+00:00,H,7.18,219
2023-09-12 08:33:00+00:00,L,0.69,21
2023-09-12 14:40:00+00:00,H,6.85,209
2023-09-12 20:48:00+00:00,L,0.98,30
2023-09-13 02:52:00+00:00,H,7.23,220
2023-09-13 09:12:00+00:00,L,0.64,20
2023-09-13 15:15:00+00:00,H,7.04,215
2023-09-13 21:27:00+00:00,L,0.82,25
2023-09-14 03:27:00+00:00,H,7.26,221
2023-09-14 09:46:00+00:00,L,0.62,19
2023-09-14 15:46:00+00:00,H,7.21,220
2023-09-14 22:02:00+00:00,L,0.68,21
2023-09-15 03:59:00+00:00,H,7.27,222
2023-09-15 10:18:00+00:00,L,0.63,19
2023-09-15 16:15:00+00:00,H,7.39,225
2023-09-15 22:36:00+00:00,L,0.56,17
2023-09-16 04:32:00+00:00,H,7.26,221
2023-09-16 10:48:00+00:00,L,0.67,20
2023-09-16 16:46:00+00:00,H,7.54,230
2023-09-16 23:09:00+00:00,L,0.48,15
2023-09-17 05:05:00+00:00,H,7.23,220
2023-09-17 11:18:00+00:00,L,0.73,22
2023-09-17 17:19:00+00:00,H,7.67,234
2023-09-17 23:44:00+00:00,L,0.43,13
2023-09-18 05:42:00+00:00,H,7.17,219
2023-09-18 11:51:00+00:00,L,0.82,25
2023-09-18 17:55:00+00:00,H,7.74,236
2023-09-19 00:22:00+00:00,L,0.45,14
2023-09-19 06:22:00+00:00,H,7.04,215
2023-09-19 12:28:00+00:00,L,0.93,28
2023-09-19 18:36:00+00:00,H,7.75,236
2023-09-20 01:05:00+00:00,L,0.53,16
2023-09-20 07:06:00+00:00,H,6.88,210
2023-09-20 13:11:00+00:00,L,1.08,33
2023-09-20 19:23:00+00:00,H,7.68,234
2023-09-21 01:56:00+00:00,L,0.66,20
2023-09-21 07:57:00+00:00,H,6.68,204
2023-09-21 14:03:00+00:00,L,1.24,38
2023-09-21 20:16:00+00:00,H,7.57,231
2023-09-22 02:55:00+00:00,L,0.77,23
2023-09-22 08:55:00+00:00,H,6.53,199
2023-09-22 15:06:00+00:00,L,1.34,41
2023-09-22 21:17:00+00:00,H,7.47,228
2023-09-23 04:01:00+00:00,L,0.79,24
2023-09-23 10:00:00+00:00,H,6.51,198
2023-09-23 16:16:00+00:00,L,1.3,40
2023-09-23 22:25:00+00:00,H,7.46,227
2023-09-24 05:09:00+00:00,L,0.66,20
2023-09-24 11:10:00+00:00,H,6.71,205
2023-09-24 17:27:00+00:00,L,1.04,32
2023-09-24 23:35:00+00:00,H,7.61,232
2023-09-25 06:12:00+00:00,L,0.38,12
2023-09-25 12:17:00+00:00,H,7.14,218
2023-09-25 18:34:00+00:00,L,0.6,18
